Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Macedonia, FYR",MKD,..,5.92899417589476,4.54788045534005,4.20383424041355,4.15445017455121,4.53512743542096,4.32288301649537,3.78052346658226,3.61493818276338,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Madagascar,MDG,0.0818849083335941,0.118846962409508,0.0944419237216331,0.0861077631854079,0.0925780695964946,0.107595267078671,0.12110340140298,0.135748886401402,0.130421320637677,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Malawi,MWI,0.0792650382996525,0.0763946782801807,0.0740017296331908,0.0642957247501496,0.0754332982024574,0.0755568762942631,0.0681128300668963,0.0738835216940527,0.0747629100469522,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Malaysia,MYS,3.13736577811205,5.4229371944872,7.52577775520397,7.20424991024395,7.77155474604007,7.69701588203133,7.49755896856738,7.96151399932217,8.03299157864044,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Maldives,MDV,0.772121049212642,1.60865455946131,2.44428408307106,2.49293231894973,2.56531352963285,2.62954274640059,2.87698697317214,2.74980938457009,3.26955984979681,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mali,MLI,0.0498163773799235,0.0748934369953928,0.0757354393227547,0.0552312081999661,0.0639744983195783,0.0672476507125769,0.0620839312611555,0.0623116483019779,0.0832286633976398,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Malta,MLT,6.09837930937121,5.29246296339022,6.25231387052096,5.81418600309835,6.17494957877773,6.10479546830407,6.3819007304275,5.49231747999258,5.40061395717027,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Marshall Islands,MHL,1.00788616854835,1.47638950133246,1.89607032057911,1.96246177370031,1.95853123509776,1.95416999733547,1.94968004101551,1.94487905593545,1.94101856402889,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mauritania,MRT,0.446151004364231,0.433106133221917,0.56820328794283,0.605538677940888,0.619710029773852,0.644099587053403,0.693144213716168,0.676497971450799,0.666822427606843,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mauritius,MUS,1.38191117092867,2.2677893927994,3.02999145581499,2.97492201960993,3.13208253358925,3.12999878633412,3.15928885038563,3.23390958429369,3.35311047207863,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mexico,MEX,3.73050073857275,3.91647818215066,4.33964443588963,4.12060076622679,3.95765766416183,4.06775519227611,4.10768631393635,4.00160249273419,3.86624111265674,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Micronesia, Fed. Sts.",FSM,..,1.16052945118773,1.12314554260227,1.55202000769527,1.09709890364422,1.16955000579889,1.31087021632223,1.37907658482961,1.44543575445849,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Moldova,MDA,..,0.965214232804117,1.33836315315951,1.27629063687386,1.38463017732791,1.41530275680859,1.38355238446543,1.40453233128176,1.38682914196587,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mongolia,MNG,4.57337218911748,3.1309903580325,4.58073094529915,4.91033430037001,5.09498940150775,7.78544140247603,9.31921743314147,13.5069399642467,7.12732634813277,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Montenegro,MNE,..,..,4.45767939718203,2.95355607526517,4.16766436131399,4.14554758345308,3.76389822124038,3.61855387978564,3.5560717904183,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Morocco,MAR,0.946260352449538,1.17523491903065,1.67422175403217,1.64058371303915,1.72659806547058,1.75555822556395,1.88191534421724,1.74672897248759,1.74437997438202,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mozambique,MOZ,0.0772282689554954,0.0746889183989074,0.099191578954003,0.107559225632069,0.11294068201246,0.129247056969594,0.121535416324105,0.152038111591983,0.309666606914455,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Myanmar,MMR,0.105245303221439,0.218848376007165,0.198099032509298,0.205437515022382,0.249531401054026,0.282824446273063,0.217129435442478,0.249963458388317,0.416600361658081,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Namibia,NAM,0.0285129201267838,0.864978252021712,1.57900136490416,1.43622908321791,1.42753765236958,1.27771130531801,1.49502635677542,1.13499516516154,1.58372866715704,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nauru,NRU,13.6185690879301,8.40300886719139,4.42384638584498,4.05600804424334,4.38942643391521,4.01083822213384,3.92421441774492,4.06653728860549,4.02185100818358,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nepal,NPL,0.0338352585676581,0.129282275646457,0.129223795911589,0.162087330503906,0.187128274559686,0.202491061361071,0.211798006685371,0.237169786577315,0.283538525834667,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Netherlands,NLD,10.5944750062034,10.8947262797751,10.7640240154308,10.4275230563251,11.0170708560989,10.4335386040941,10.1647588338308,10.3100627858175,9.92013807523839,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,New Caledonia,NCL,9.26947495304244,10.4732120245744,11.8129515962925,12.091632445619,14.1834714714715,14.3450560251622,14.0167181467181,16.092239711739,16.005931729155,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,New Zealand,NZL,7.07123761186858,8.54939419861576,8.02904103479037,7.52729605354902,7.3050058611258,7.18594822080292,7.74727683128786,7.53195740753247,7.68657582544293,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nicaragua,NIC,0.614917367685149,0.748457267810351,0.790490170177671,0.793378229306173,0.790571277142518,0.840380211507932,0.786172382743349,0.765378513414715,0.808520855597367,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Niger,NER,0.0915278575280415,0.0613698279736946,0.0532163817572615,0.0612174861465344,0.0714397995613914,0.0777897635789008,0.105264015713385,0.105275362941766,0.111073515505541,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nigeria,NGA,0.411426135584272,0.621626466305102,0.639510536232122,0.496985479758217,0.577111379724362,0.587523022576854,0.588789917234998,0.571126416080498,0.545622113213755,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Norway,NOR,7.42914808133872,8.83401570307687,11.6795832483958,11.4618288550645,12.2934544997885,9.12476721592671,9.94098023481974,11.4501188375594,9.27094513154166,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Oman,OMN,6.2831289731591,9.65420806343588,15.4786753528616,14.2574505487797,15.5905311922564,16.6898687411731,17.0752640098088,16.5374000297994,15.4431671894823,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Pakistan,PAK,0.636761223542495,0.768458118792086,0.97205034620054,0.950832112238774,0.946268168264502,0.929801104594609,0.918978434073748,0.904315983160111,0.896264105182138,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Palau,PLW,15.5546129374337,13.0042242503259,12.5085525014831,12.077917608888,12.3606741573034,12.2832661779698,12.1891800751517,12.2700764818356,12.3427040864701,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Panama,PAN,1.12042691872025,1.91073596522114,2.09720561686424,2.40240013298374,2.51531007443411,2.72370867542914,2.68055981836966,2.79243118728282,2.2543113627969,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Papua New Guinea,PNG,0.496521842154258,0.478428354074909,0.706689825991239,0.733141684995942,0.670128424213086,0.732961332983371,0.683475587403625,0.814742393022924,0.81464880730964,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Paraguay,PRY,0.51344624326786,0.695683708299546,0.736175271621171,0.744430375677421,0.820810138429473,0.845408397461431,0.828337606844976,0.840506113762694,0.870219290588263,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Peru,PER,0.96535997402809,1.16908722591373,1.43200278053403,1.78282804407371,1.96073384965557,1.66777094574867,1.82602434048966,1.86986825369967,1.99348594924528,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Philippines,PHL,0.674176770246888,0.939934892193283,0.868950030602126,0.84111159903388,0.905495625234512,0.897333685006204,0.941558643067239,0.996424570368028,1.05545684592961,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Poland,POL,9.66717214041947,7.82279832871167,8.25816005394148,7.80091434165951,8.31337682505654,8.32817587460663,7.87983006352283,7.94628250601022,7.51715158489872,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Portugal,PRT,4.23919892363364,6.09640338514531,5.26840220617631,5.12632397785555,4.55275264586545,4.51082721765256,4.37605313022238,4.3440293115954,4.33155402784831,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Qatar,QAT,24.7137382069284,58.6393586000908,46.6721376018288,43.5144765460969,40.7420176481562,41.2056454380873,44.6179293580487,37.7800853420592,45.4232399589121,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Romania,ROU,7.50316334893339,4.04051865503903,4.69206736334699,4.00521095214152,3.92221356080157,4.21292622102324,4.07431545512808,3.55016707872764,3.51615369125659,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Russian Federation,RUS,..,10.6271205332605,12.0145065077043,11.0238562302845,11.6943481245069,12.3348810039402,12.7849790249662,12.3935564747819,11.8575277737052,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Rwanda,RWA,0.0750043049847439,0.0657946101419402,0.0559030235258575,0.0577020411836857,0.0576164832052646,0.0631154924686225,0.0683174569159483,0.0725767773074222,0.074016445670242,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Samoa,WSM,0.630432379993369,0.819042437431991,0.979060187657335,1.01185439278024,1.00436078515615,1.07470759065356,1.04663995686967,1.03806413395052,1.02978834052733,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sao Tome and Principe,STP,0.41855952516836,0.343931720127556,0.505299167829947,0.536698026496812,0.566490822538564,0.574250559284116,0.621562805854918,0.607752145205699,0.594339819936633,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Saudi Arabia,SAU,11.3802491790346,14.3002727468168,16.5829992710317,17.5896118641822,18.9053424973007,17.7023072439215,19.4195057841035,18.0683580838082,19.5292717983416,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Senegal,SEN,0.421270162317651,0.398455815489437,0.41736159837338,0.365212358587026,0.599610304214953,0.629136953787372,0.577471338918714,0.596523237433712,0.608809117433519,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Serbia,SRB,..,..,7.08782251746954,6.3083479731128,6.30257798326694,6.80367714071925,6.12060018249562,6.26511069310281,5.28252191688301,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Seychelles,SYC,2.16304832606788,7.05096695467824,7.97027232163393,6.00679282457788,4.9427091455943,3.90012694273853,4.98329615075366,4.48443006592625,5.41867796276229,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sierra Leone,SLE,0.113099067168246,0.0931955129125033,0.107654006927725,0.103438844041291,0.11241639210246,0.135882766468855,0.152292538260207,0.172170095140492,0.184925701657908,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Singapore,SGP,14.6023795490317,12.1666243367801,7.46676196781582,11.2144225257455,10.9604087826578,8.72379741990645,6.84675846508862,10.3119819334926,10.306331909983,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,20.1134526558891,19.5335591553528,19.4613241342709,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Slovak Republic,SVK,..,6.65932948826437,7.01055856847993,6.31907323733116,6.72195956247584,6.39539628896351,6.05902290100616,6.11280355961594,5.66158132774424,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Slovenia,SVN,..,7.23840366026874,8.58644120958821,7.49160231390485,7.48585436860503,7.35063762791407,7.18548104448903,6.8695513926774,6.21368684468327,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Solomon Islands,SLB,0.470369420215495,0.364381290761956,0.370714621281049,0.376591568345156,0.375183311544364,0.366962310095735,0.359033309097766,0.357906561161854,0.350449345269538,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Somalia,SOM,0.0991436524472896,0.053307231809562,0.0528958924033509,0.0510524009672027,0.0508070745890954,0.0487761719828533,0.0476913728351234,0.04635286497488,0.0450467230932889,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,South Africa,ZAF,8.34133210331858,8.28076479529149,9.85421895195103,9.87059693646667,9.19069871601177,9.00403338726771,8.84503303913285,8.67396282312054,8.98011929723466,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,South Sudan,SSD,..,..,..,..,..,..,0.123043931841892,0.129587680239481,0.129749350683477,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Spain,ESP,5.62419000722509,7.25782434589112,7.16553160668603,6.21697337783496,5.81641636625128,5.78801845772827,5.66093880333453,5.08439835268284,5.03382448723757,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sri Lanka,LKA,0.223239992491509,0.545112224308269,0.612029771432949,0.656312555771866,0.656664382487028,0.745132332402183,0.784926511627907,0.75246091814428,0.88554580906071,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,St. Kitts and Nevis,KNA,2.60427584855757,3.7984087803588,4.29851784153223,4.39584561568997,4.27680046651764,4.44219897704111,4.18360555988667,4.2070943594952,4.2989449003517,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,St. Lucia,LCA,1.16762311394146,2.10278498110851,2.34036165937832,2.25137701582253,2.3372928496929,2.34155391412398,2.32812079961106,2.31718661049755,2.30719132076113,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,St. Vincent and the Grenadines,VCT,0.750420910655318,1.35943205620123,2.08266385746347,2.85296513596881,2.01271554681425,1.81101325211952,2.31434765110493,1.91199231613611,1.91134540998747,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sudan,SDN,0.202623461089627,0.159133713745191,0.341440489486692,0.346451108240755,0.345245385884236,0.330142236762997,0.301083380638175,0.309100309482467,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Suriname,SUR,4.34670603133467,4.64982958995745,3.77272162562992,3.84577205211489,4.5654273022583,3.70432608650668,4.20586247409589,3.53493014339956,3.6340194332102,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sweden,SWE,6.06936831940328,5.56243008285854,5.32809827545271,4.63141135977089,5.54734805226545,5.47495712076762,4.94230082776452,4.67142078453361,4.47818217821374,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Switzerland,CHE,6.34508516765421,5.43548498451474,5.28304432392851,5.37797364121195,4.98342894466888,4.67203836308538,4.72357428746104,4.97283587573087,4.31156299409097,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Syrian Arab Republic,SYR,3.00167786542544,3.11019716957954,3.32990621655823,2.99313259376651,2.93097133742052,2.72757822531861,2.19042754702691,1.83950323741953,1.59889845852933,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tajikistan,TJK,..,0.359844953633286,0.397314920609905,0.328286152789195,0.33303078008226,0.300737248925243,0.366926485373097,0.425539774773414,0.620466724741697,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tanzania,TZA,0.0890118322343113,0.077571471180239,0.141950648465603,0.132511807938661,0.154161891846109,0.170126456715073,0.194470622892078,0.220730007616033,0.221347372384527,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Thailand,THA,1.60483198601922,2.87923298923262,3.79353416355903,4.00112921488869,4.19478193989097,4.12138945978632,4.37176541487934,4.40380756280922,4.62186003163084,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Timor-Leste,TLS,..,..,0.187072747678808,0.20819562993752,0.211508564867595,0.217131247000724,0.25360489643487,0.371540554186797,0.387014002147073,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Togo,TGO,0.204317205976329,0.273713590968232,0.273159481423922,0.439659633594462,0.406006379871787,0.368935463422566,0.362450983908114,0.377480424390468,0.362696891580548,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tonga,TON,0.809296606517924,0.972064191186966,1.17480704820154,1.2741979074167,1.12682331928133,0.981822006751007,1.01326333241227,1.07926667173021,1.14396589211775,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Trinidad and Tobago,TTO,13.9339397659383,18.8008421241908,33.7435858449169,33.969786277124,36.0929327610873,35.1620879120879,33.8550001938002,34.5200319229103,34.1632426302683,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tunisia,TUN,1.61150651473612,2.05406808419295,2.38539334177353,2.35595049304142,2.59965793011252,2.41798186065153,2.48044562395032,2.51190424527248,2.58705958448329,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Turkey,TUR,2.70500734778405,3.4179459428928,4.03151171197651,3.89470279202096,4.12021480689747,4.37056095839426,4.4194878877818,4.28530084308416,4.49147902571948,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Turkmenistan,TKM,..,8.31222101396084,11.5141625548396,10.0521323096277,11.2614853721392,12.073175209956,12.3148974370705,12.4361327229288,12.5172953406189,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Turks and Caicos Islands,TCA,2.53947368421053,3.69167593917236,6.0948746650385,5.94091585386014,6.15228753952378,6.00939144685008,6.1058246739231,5.98097136643711,6.08648744776075,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tuvalu,TUV,0.814617349772298,0.778556263269639,1.06392649903288,1.05363470931903,0.696420093058589,0.690063981934513,1.02573426573427,1.01682225714022,1.00852585258526,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Uganda,UGA,0.0435273265692626,0.059491397285958,0.100754815516069,0.103166875153237,0.115583300233557,0.121524014830262,0.112110415912217,0.129674908955772,0.134656000985545,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ukraine,UKR,..,6.52561877529799,6.72364983937983,5.64781047177944,6.6413496850931,6.26596231137638,6.4876028056754,5.97664184780697,5.02074706440171,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,United Arab Emirates,ARE,27.9592452103943,35.6782592296172,22.8239471921498,21.9085560836759,19.4436902679391,19.0764887762721,19.8176842234884,18.9541637858011,23.3020225078816,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,United Kingdom,GBR,9.71088167805014,9.19954923303155,8.42442398307829,7.57462213135116,7.85783648614987,7.07929762567232,7.35589827677421,7.14584435876957,6.49744049045117,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,United States,USA,19.3227511807806,20.1787505069199,18.4617638680802,17.1577377931966,17.4421661155373,16.9734560923114,16.3042868033172,16.314351819388,16.4906083931135,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Uruguay,URY,1.28404409147428,1.59763853615135,2.46668222502883,2.39686388095475,1.89304338677963,2.29294186241591,2.55961960411296,2.22623587700135,1.97315082177576,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Uzbekistan,UZB,..,4.94226223509558,4.53801793222673,3.85817199305661,3.64704888244685,3.87480091617416,3.88973319451208,3.41744243334039,3.42072274584901,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Vanuatu,VUT,0.450141167805557,0.45574209863668,0.423102866779089,0.524345169746734,0.512118326667936,0.545795072580012,0.459328848213023,0.420092280222168,0.594993239327796,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Venezuela, RB",VEN,6.15057439458631,6.22428968235495,6.36474017686422,6.28912833146356,6.51337691396451,6.00145923956696,6.64923346808024,6.06646131348109,6.02569758235129,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Vietnam,VNM,0.313855299411278,0.66817173179905,1.36081249482962,1.46901267757483,1.61335958223951,1.70142228279496,1.57233798156171,1.60911159266528,1.80356574966869,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,West Bank and Gaza,PSE,..,0.271057675624788,0.570947493916625,0.564577774728555,0.53401483350485,0.572406877323468,0.54367527152258,0.584854656642777,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Yemen, Rep.",YEM,0.795928336965651,0.819163987138264,0.999238383332981,1.06905949524371,0.992601743761824,0.810900295008215,0.749446817858344,0.996884970403485,0.864834534752234,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Zambia,ZMB,0.30469813272361,0.173056761414465,0.165936264405389,0.186396423356975,0.194337298690913,0.205910777583577,0.249456851413717,0.2611125299524,0.288271141095299,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Zimbabwe,ZWE,1.53621215830562,1.13920087224522,0.573101063254266,0.405715639126152,0.552146242342835,0.66475076996735,0.529703430657123,0.775563675088375,0.779955845162839,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Arab World,ARB,2.98900807203007,3.68444127176971,4.39040143437389,4.54215145137159,4.61575820147529,4.53775523602928,4.81363072670862,4.65047416848542,4.86023383242015,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Caribbean small states,CSS,5.24691087804698,6.5066921708591,9.18808770882839,8.91500164132058,9.27710944981283,9.1437342207778,8.88637753142472,9.13802548937418,8.88454138458529,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Central Europe and the Baltics,CEB,9.01436206537346,6.60642023383274,7.14869530843957,6.50781500984347,6.82004229978208,6.86434946488299,6.50436699486502,6.3448382618131,6.14888253990517,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Early-demographic dividend,EAR,1.40325601890539,1.71211190477899,2.07957472508863,2.12852237731529,2.11982654072511,2.20137008449608,2.29594268221608,2.21086506287639,2.29530215229644,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,East Asia & Pacific,EAS,2.58239558710996,3.19835389811007,5.15511507811229,5.30529611231587,5.70178362267973,6.19002419319881,6.3070918410316,6.33044865268852,6.2935261143181,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,East Asia & Pacific (excluding high income),EAP,1.78512156752207,2.31133094574131,4.50265666647891,4.72637784326383,5.1060445087073,5.64163635499887,5.77322448528528,5.79045974876772,5.77547834477085,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,East Asia & Pacific (IDA & IBRD countries),TEA,1.78151318930785,2.30216826275951,4.52284960191798,4.74979148692273,5.13658805605719,5.68848786862672,5.82125352176721,5.84531756868058,5.82786717938882,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Euro area,EMU,..,8.20701372531262,7.90520382141959,7.28491754913566,7.42563425737053,7.16126759060156,6.99665343472743,6.84398703049825,6.47492054828707,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Europe & Central Asia,ECS,..,7.60423601052365,7.89088665681403,7.2166323522361,7.54071857173819,7.498987472919,7.47222602427911,7.2885795957167,6.91599123321608,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Europe & Central Asia (excluding high income),ECA,..,6.85921128726374,7.81803197562755,7.08282823508588,7.55313039683656,7.88154283463093,7.99726455035155,7.73216451671866,7.42119026498439,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Europe & Central Asia (IDA & IBRD countries),TEC,..,6.91829156663373,7.82782023865929,7.12111612756252,7.5878555739405,7.8874704148658,7.94992866670734,7.71504058171963,7.39583610532745,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,European Union,EUU,8.57895636461407,8.01342598156734,7.802386269772,7.1556477407987,7.35452058564256,7.0793277632003,6.91751060785769,6.75351318858387,6.37914884774526,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Fragile and conflict affected situations,FCS,0.741506441594247,0.765812137498156,0.801348445904965,0.820861629140423,0.842662476927779,0.825987786184085,0.841904674659245,0.880020573721389,0.886959023932481,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Heavily indebted poor countries (HIPC),HPC,0.169466570724482,0.162257813773791,0.203015918741415,0.203269539955969,0.221203409083111,0.23265995240672,0.24060112125875,0.254597359190511,0.2653421500774,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,High income,HIC,11.1456758328221,11.934893696511,11.6523960092116,10.9601024819817,11.2690354138405,11.0288962572236,10.8560993757675,10.772427547194,10.710383222052,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,IBRD only,IBD,2.59481144120207,2.63676269336575,3.85778884528469,3.91289828102493,4.12149214016755,4.40917959321622,4.52260410312052,4.50087103737408,4.5085604057678,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,IDA & IBRD total,IBT,2.18462734259209,2.17835339864724,3.0894665250864,3.11591901927827,3.27111315664734,3.48474729069285,3.56006185212151,3.53539851017315,3.52966061346801,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,IDA blend,IDB,0.935139054176255,0.963794691505352,0.988996369393452,0.890379577909769,0.907667614250529,0.939870757407796,0.937521857929491,0.930803298041923,0.880445467307095,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,IDA only,IDX,0.257789590411893,0.256610246591887,0.318837215789556,0.315627497082823,0.332242202604524,0.335718672407633,0.325675764984591,0.336241561204255,0.348440392892661,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,IDA total,IDA,0.490587432158436,0.494096652000844,0.541702835067619,0.506682531920135,0.523641434131708,0.536908204164322,0.529591478196583,0.534503758162866,0.525891423579314,..,..,..
